date,medicine_id,medicine_name,category,unit_price,lead_time_days,opening_stock,units_sold,received_qty,closing_stock,stockout,lag_1,lag_7,rolling_7,rolling_14,rolling_30,demand_std,month,day_of_week,holiday,supplier_delay_rate,future_7d_demand,stockout_risk
2025-07-13,MED019,Montelukast,Respiratory,9.0,6,823,70,0,753,0,69.0,63.0,75.85714285714286,81.28571428571429,80.66666666666667,24.565230498624462,7,6,0,0.12415112946629925,541.0,0
2025-07-14,MED019,Montelukast,Respiratory,9.0,6,753,81,0,672,0,70.0,78.0,76.85714285714286,79.85714285714286,78.7,24.600991671247552,7,0,0,0.186742515263549,545.0,0
2025-07-15,MED019,Montelukast,Respiratory,9.0,6,672,71,0,601,0,81.0,67.0,77.28571428571429,80.85714285714286,79.23333333333333,24.321111888984095,7,1,0,0.14552904253521015,536.0,0
2025-07-16,MED019,Montelukast,Respiratory,9.0,6,601,65,0,536,0,71.0,74.0,77.85714285714286,74.64285714285714,79.1,9.981576435206447,7,2,0,0.1660983969433302,504.0,0
2025-07-17,MED019,Montelukast,Respiratory,9.0,6,536,68,0,468,0,65.0,100.0,76.57142857142857,75.0,78.76666666666667,9.49493792259047,7,3,0,0.08361990628466481,509.0,1
2025-07-18,MED019,Montelukast,Respiratory,9.0,6,468,85,767,1150,0,68.0,80.0,72.0,74.42857142857143,77.9,9.669255684617406,7,4,0,0.18748727873208718,503.0,0
2025-07-19,MED019,Montelukast,Respiratory,9.0,6,1150,63,0,1087,0,85.0,69.0,72.71428571428571,74.5,78.36666666666666,9.748767180441948,7,5,0,0.1056136495952878,514.0,0
2025-07-20,MED019,Montelukast,Respiratory,9.0,6,1087,81,0,1006,0,63.0,70.0,71.85714285714286,73.85714285714286,78.0,10.21203771466375,7,6,0,0.11910423951430049,512.0,0
2025-07-21,MED019,Montelukast,Respiratory,9.0,6,1006,79,0,927,0,81.0,81.0,73.42857142857143,75.14285714285714,77.63333333333334,9.867250749962619,7,0,0,0.14283863317485773,519.0,0
2025-07-22,MED019,Montelukast,Respiratory,9.0,6,927,78,0,849,0,79.0,71.0,73.14285714285714,75.21428571428571,77.83333333333333,9.89311004556337,7,1,0,0.19517958599107765,534.0,0
2025-07-23,MED019,Montelukast,Respiratory,9.0,6,849,80,0,769,0,78.0,65.0,74.14285714285714,76.0,78.1,9.623688721866738,7,2,0,0.12148101316508977,527.0,0
2025-07-24,MED019,Montelukast,Respiratory,9.0,6,769,61,0,708,0,80.0,68.0,76.28571428571429,76.42857142857143,78.56666666666666,9.661296980253725,7,3,0,0.106460208909581,528.0,0
2025-07-25,MED019,Montelukast,Respiratory,9.0,6,708,86,0,622,0,61.0,85.0,75.28571428571429,73.64285714285714,78.13333333333334,7.781705793394245,7,4,0,0.19528726321265705,529.0,0
2025-07-26,MED019,Montelukast,Respiratory,9.0,6,622,64,0,558,0,86.0,63.0,75.42857142857143,74.07142857142857,77.43333333333334,8.306293125968164,7,5,0,0.17701572049828615,516.0,0
2025-07-27,MED019,Montelukast,Respiratory,9.0,6,558,68,0,490,0,64.0,81.0,75.57142857142857,73.71428571428571,77.3,8.64183537689299,7,6,0,0.159610426307345,520.0,1
2025-07-28,MED019,Montelukast,Respiratory,9.0,6,490,83,691,1098,0,68.0,79.0,73.71428571428571,73.57142857142857,77.2,8.724098240499739,7,0,0,0.12915636226825078,519.0,0
2025-07-29,MED019,Montelukast,Respiratory,9.0,6,1098,77,0,1021,0,83.0,78.0,74.28571428571429,73.71428571428571,77.36666666666666,8.870249076622324,7,1,0,0.13045459759057737,519.0,0
2025-07-30,MED019,Montelukast,Respiratory,9.0,6,1021,80,0,941,0,77.0,80.0,74.14285714285714,74.14285714285714,76.93333333333334,8.873964883142891,7,2,0,0.1940804530882772,545.0,0
2025-07-31,MED019,Montelukast,Respiratory,9.0,6,941,87,0,854,0,80.0,61.0,74.14285714285714,75.21428571428571,77.36666666666666,8.586022374754252,7,3,0,0.08827501995477244,539.0,0
2025-08-01,MED019,Montelukast,Respiratory,9.0,6,854,80,0,774,0,87.0,86.0,77.85714285714286,76.57142857142857,75.0,8.855370258638699,8,4,0,0.17090002466422785,553.0,0
2025-08-02,MED019,Montelukast,Respiratory,9.0,6,774,78,0,696,0,80.0,64.0,77.0,76.21428571428571,75.66666666666667,8.58602237475425,8,5,0,0.1521380572903686,552.0,0
2025-08-03,MED019,Montelukast,Respiratory,9.0,6,696,67,0,629,0,78.0,68.0,79.0,77.28571428571429,75.73333333333333,7.700435266704323,8,6,0,0.19621222883964368,538.0,0
2025-08-04,MED019,Montelukast,Respiratory,9.0,6,629,69,0,560,0,67.0,83.0,78.85714285714286,76.28571428571429,75.16666666666667,8.080637555088316,8,0,0,0.14700863768319233,524.0,0
2025-08-05,MED019,Montelukast,Respiratory,9.0,6,560,63,0,497,0,69.0,77.0,76.85714285714286,75.57142857142857,75.06666666666666,8.262187135603783,8,1,0,0.11366480354058486,526.0,1
2025-08-06,MED019,Montelukast,Respiratory,9.0,6,497,82,733,1148,0,63.0,80.0,74.85714285714286,74.5,75.06666666666666,8.873036077395923,8,2,0,0.17359025326802796,522.0,0
2025-08-07,MED019,Montelukast,Respiratory,9.0,6,1148,83,0,1065,0,82.0,87.0,75.14285714285714,74.64285714285714,75.2,8.983807166718996,8,3,0,0.198275429439825,510.0,0
2025-08-08,MED019,Montelukast,Respiratory,9.0,6,1065,68,0,997,0,83.0,80.0,74.57142857142857,76.21428571428571,75.73333333333333,8.312905364816565,8,4,0,0.18889443864008454,505.0,0
2025-08-09,MED019,Montelukast,Respiratory,9.0,6,997,73,0,924,0,68.0,78.0,72.85714285714286,74.92857142857143,75.53333333333333,8.071452883363198,8,5,0,0.1153687061281535,498.0,0
2025-08-10,MED019,Montelukast,Respiratory,9.0,6,924,60,0,864,0,73.0,67.0,72.14285714285714,75.57142857142857,74.63333333333334,7.470086867111936,8,6,0,0.12156203496192015,508.0,0
2025-08-11,MED019,Montelukast,Respiratory,9.0,6,864,79,0,785,0,60.0,69.0,71.14285714285714,75.0,73.96666666666667,8.348191881617726,8,0,0,0.1705784230801225,532.0,0
2025-08-12,MED019,Montelukast,Respiratory,9.0,6,785,87,0,698,0,79.0,63.0,72.57142857142857,74.71428571428571,74.3,8.118625986710333,8,1,0,0.1517828586631463,552.0,0
2025-08-13,MED019,Montelukast,Respiratory,9.0,6,698,102,0,596,0,87.0,82.0,76.0,75.42857142857143,74.86666666666666,8.750510189207768,8,2,0,0.08139353141508511,548.0,0
2025-08-14,MED019,Montelukast,Respiratory,9.0,6,596,79,0,517,0,102.0,83.0,78.85714285714286,77.0,75.56666666666666,11.252350181868009,8,3,0,0.09702339775099397,552.0,1
2025-08-15,MED019,Montelukast,Respiratory,9.0,6,517,72,792,1237,0,79.0,68.0,78.28571428571429,76.42857142857143,75.83333333333333,10.903170221505361,8,4,0,0.09025904642722962,547.0,0
2025-08-16,MED019,Montelukast,Respiratory,9.0,6,1237,68,0,1169,0,72.0,73.0,78.85714285714286,75.85714285714286,76.06666666666666,10.911230226466008,8,5,0,0.10144744598137512,570.0,0
2025-08-17,MED019,Montelukast,Respiratory,9.0,6,1169,83,0,1086,0,68.0,60.0,78.14285714285714,75.14285714285714,76.06666666666666,11.086076803860747,8,6,0,0.1165891707729037,569.0,0
2025-08-18,MED019,Montelukast,Respiratory,9.0,6,1086,78,0,1008,0,83.0,79.0,81.42857142857143,76.28571428571429,76.0,11.006491591004718,8,0,0,0.19606394567306945,551.0,0
2025-08-19,MED019,Montelukast,Respiratory,9.0,6,1008,69,0,939,0,78.0,87.0,81.28571428571429,76.92857142857143,76.5,10.80928579234816,8,1,0,0.16117632006218233,527.0,0
2025-08-20,MED019,Montelukast,Respiratory,9.0,6,939,78,0,861,0,69.0,102.0,78.71428571428571,77.35714285714286,76.1,10.32254547361965,8,2,0,0.08657135457786524,530.0,0
2025-08-21,MED019,Montelukast,Respiratory,9.0,6,861,82,0,779,0,78.0,79.0,75.28571428571429,77.07142857142857,76.06666666666666,10.239172785955896,8,3,0,0.1528838156953562,537.0,0
2025-08-22,MED019,Montelukast,Respiratory,9.0,6,779,79,0,700,0,82.0,72.0,75.71428571428571,77.0,76.2,10.198039027185592,8,4,0,0.13239971566774936,527.0,0
2025-08-23,MED019,Montelukast,Respiratory,9.0,6,700,58,0,642,0,79.0,68.0,76.71428571428571,77.78571428571429,76.16666666666667,9.869756223539081,8,5,0,0.17048475712371564,508.0,0
2025-08-24,MED019,Montelukast,Respiratory,9.0,6,642,64,0,578,0,58.0,83.0,75.28571428571429,76.71428571428571,76.06666666666666,11.15918780769788,8,6,0,0.18607136665428076,504.0,0
2025-08-25,MED019,Montelukast,Respiratory,9.0,6,578,74,0,504,0,64.0,78.0,72.57142857142857,77.0,75.33333333333333,10.741723110591515,8,0,0,0.08782558713173609,571.0,1
2025-08-26,MED019,Montelukast,Respiratory,9.0,6,504,136,781,1149,0,74.0,69.0,72.0,76.64285714285714,75.66666666666667,10.753225940705823,8,1,0,0.19759190216713687,584.0,0
2025-08-27,MED019,Montelukast,Respiratory,9.0,6,1149,91,0,1058,0,136.0,78.0,81.57142857142857,80.14285714285714,77.93333333333334,19.11043670900254,8,2,0,0.08694863068217347,587.0,0
2025-08-28,MED019,Montelukast,Respiratory,9.0,6,1058,85,0,973,0,91.0,82.0,83.42857142857143,79.35714285714286,78.2,18.353818059538398,8,3,0,0.16788480187876342,582.0,0
2025-08-29,MED019,Montelukast,Respiratory,9.0,6,973,74,0,899,0,85.0,79.0,83.85714285714286,79.78571428571429,78.46666666666667,18.4147874167582,8,4,0,0.1883758379627289,586.0,0
2025-08-30,MED019,Montelukast,Respiratory,9.0,6,899,62,0,837,0,74.0,58.0,83.14285714285714,79.92857142857143,78.26666666666667,18.35741009768279,8,5,0,0.17020630095395115,589.0,0
2025-08-31,MED019,Montelukast,Respiratory,9.0,6,837,67,0,770,0,62.0,64.0,83.71428571428571,79.5,77.43333333333334,18.7236995029541,8,6,0,0.09809472820031187,593.0,0
2025-09-01,MED019,Montelukast,Respiratory,9.0,6,770,78,0,692,0,67.0,74.0,84.14285714285714,78.35714285714286,77.0,18.980180524622345,9,0,0,0.10495912728276874,540.0,0
2025-09-02,MED019,Montelukast,Respiratory,9.0,6,692,83,0,609,0,78.0,136.0,84.71428571428571,78.35714285714286,77.0,18.980180524622345,9,1,0,0.0849414883224392,518.0,0
2025-09-03,MED019,Montelukast,Respiratory,9.0,6,609,69,0,540,0,83.0,91.0,77.14285714285714,79.35714285714286,77.53333333333333,18.817369810720283,9,2,0,0.0957286304927455,512.0,0
2025-09-04,MED019,Montelukast,Respiratory,9.0,6,540,79,0,461,0,69.0,85.0,74.0,78.71428571428571,77.53333333333333,19.019943263801874,9,3,0,0.08732197837580434,532.0,1
2025-09-05,MED019,Montelukast,Respiratory,9.0,6,461,94,696,1063,0,79.0,74.0,73.14285714285714,78.5,78.06666666666666,18.996963320083974,9,4,0,0.08643665127402027,532.0,0
2025-09-06,MED019,Montelukast,Respiratory,9.0,6,1063,62,0,1001,0,94.0,62.0,76.0,79.57142857142857,78.46666666666667,19.44504795853923,9,5,0,0.14745342388640856,550.0,0
2025-09-07,MED019,Montelukast,Respiratory,9.0,6,1001,85,0,916,0,62.0,67.0,76.0,79.85714285714286,77.76666666666667,19.130552056279573,9,6,0,0.08920402139931946,562.0,0
2025-09-08,MED019,Montelukast,Respiratory,9.0,6,916,90,0,826,0,85.0,78.0,78.57142857142857,81.35714285714286,78.33333333333333,18.607720245834884,9,0,0,0.13100739694763386,566.0,0
2025-09-09,MED019,Montelukast,Respiratory,9.0,6,826,87,0,739,0,90.0,83.0,80.28571428571429,82.5,78.9,18.612444141570382,9,1,0,0.16515955728869974,576.0,0
2025-09-10,MED019,Montelukast,Respiratory,9.0,6,739,79,0,660,0,87.0,69.0,80.85714285714286,79.0,79.8,10.705857490896523,9,2,0,0.08181617085665564,564.0,0
2025-09-11,MED019,Montelukast,Respiratory,9.0,6,660,67,0,593,0,79.0,79.0,82.28571428571429,78.14285714285714,79.8,10.136431953466335,9,3,0,0.15666531188977456,548.0,0
2025-09-12,MED019,Montelukast,Respiratory,9.0,6,593,78,0,515,0,67.0,94.0,80.57142857142857,76.85714285714286,79.13333333333334,10.339298762541853,9,4,0,0.17086206396284215,566.0,1
2025-09-13,MED019,Montelukast,Respiratory,9.0,6,515,80,798,1233,0,78.0,62.0,78.28571428571429,77.14285714285714,78.33333333333333,10.309496315810723,9,5,0,0.14440041131182108,555.0,0
2025-09-14,MED019,Montelukast,Respiratory,9.0,6,1233,74,0,1159,0,80.0,85.0,80.85714285714286,78.42857142857143,78.36666666666666,9.353849768651733,9,6,0,0.13707100946441292,545.0,0
2025-09-15,MED019,Montelukast,Respiratory,9.0,6,1159,80,0,1079,0,74.0,90.0,79.28571428571429,78.92857142857143,78.43333333333334,8.870558786616195,9,0,0,0.167700903669445,545.0,0
2025-09-16,MED019,Montelukast,Respiratory,9.0,6,1079,87,0,992,0,80.0,87.0,77.85714285714286,79.07142857142857,78.83333333333333,8.870558786616195,9,1,0,0.14356791462602414,557.0,0
2025-09-17,MED019,Montelukast,Respiratory,9.0,6,992,91,0,901,0,87.0,79.0,77.85714285714286,79.35714285714286,78.96666666666667,9.069027111396974,9,2,0,0.14111396456463643,572.0,0
2025-09-18,MED019,Montelukast,Respiratory,9.0,6,901,82,0,819,0,91.0,67.0,79.57142857142857,80.92857142857143,79.4,9.04233024522644,9,3,0,0.17621796520621777,582.0,0
2025-09-19,MED019,Montelukast,Respiratory,9.0,6,819,88,0,731,0,82.0,78.0,81.71428571428571,81.14285714285714,79.83333333333333,9.028647934020027,9,4,0,0.18050657117557323,549.0,0
2025-09-20,MED019,Montelukast,Respiratory,9.0,6,731,47,0,684,0,88.0,80.0,83.14285714285714,80.71428571428571,80.16666666666667,8.498222179949217,9,5,0,0.12421018923198102,541.0,0
2025-09-21,MED019,Montelukast,Respiratory,9.0,6,684,66,0,618,0,47.0,74.0,78.42857142857143,79.64285714285714,79.0,11.466386613838841,9,6,0,0.12985749117464057,545.0,0
2025-09-22,MED019,Montelukast,Respiratory,9.0,6,618,84,0,534,0,66.0,80.0,77.28571428571429,78.28571428571429,78.56666666666666,11.899764518863227,9,0,0,0.17609122751741618,539.0,1
2025-09-23,MED019,Montelukast,Respiratory,9.0,6,534,81,0,453,0,84.0,87.0,77.85714285714286,77.85714285714286,79.43333333333334,11.548274215770851,9,1,0,0.14538417065874565,531.0,1
2025-09-24,MED019,Montelukast,Respiratory,9.0,6,453,83,748,1118,0,81.0,91.0,77.0,77.42857142857143,80.0,11.29134648722224,9,2,0,0.16241761082790163,534.0,0
2025-09-25,MED019,Montelukast,Respiratory,9.0,6,1118,85,0,1033,0,83.0,82.0,75.85714285714286,77.71428571428571,80.3,11.38439263221346,9,3,0,0.08902100439766523,523.0,0
2025-09-26,MED019,Montelukast,Respiratory,9.0,6,1033,77,0,956,0,85.0,88.0,76.28571428571429,79.0,78.6,11.094003924504609,9,4,0,0.09144424874702835,558.0,0
2025-09-27,MED019,Montelukast,Respiratory,9.0,6,956,82,0,874,0,77.0,47.0,74.71428571428571,78.92857142857143,78.13333333333334,11.104152277513055,9,5,0,0.1438161732458963,553.0,0
2025-09-28,MED019,Montelukast,Respiratory,9.0,6,874,61,0,813,0,82.0,66.0,79.71428571428571,79.07142857142857,78.03333333333333,11.131827451841993,9,6,0,0.1783073053071047,543.0,0
2025-09-29,MED019,Montelukast,Respiratory,9.0,6,813,74,0,739,0,61.0,84.0,79.0,78.14285714285714,77.6,12.088501484132294,9,0,0,0.11798505114893168,560.0,0
2025-09-30,MED019,Montelukast,Respiratory,9.0,6,739,98,0,641,0,74.0,81.0,77.57142857142857,77.71428571428571,78.0,12.123902465337286,9,1,0,0.1952758716088432,567.0,0
2025-10-01,MED019,Montelukast,Respiratory,9.0,6,641,90,0,551,0,98.0,83.0,80.0,78.5,79.03333333333333,13.089925662361663,10,2,0,0.17123903916362418,570.0,1
2025-10-02,MED019,Montelukast,Respiratory,9.0,6,551,88,0,463,0,90.0,85.0,81.0,78.42857142857143,79.43333333333334,13.0190055493692,10,3,0,0.1738053991864137,584.0,1
2025-10-03,MED019,Montelukast,Respiratory,9.0,6,463,91,812,1184,0,88.0,77.0,81.42857142857143,78.85714285714286,79.6,13.242455865987923,10,4,0,0.18008407292924117,570.0,0
2025-10-04,MED019,Montelukast,Respiratory,9.0,6,1184,68,0,1116,0,91.0,82.0,83.42857142857143,79.07142857142857,80.33333333333333,13.424800733168269,10,5,0,0.11053858389819385,579.0,0
2025-10-05,MED019,Montelukast,Respiratory,9.0,6,1116,70,0,1046,0,68.0,61.0,81.42857142857143,80.57142857142857,79.96666666666667,10.397590591569312,10,6,0,0.11963907196267135,577.0,0
2025-10-06,MED019,Montelukast,Respiratory,9.0,6,1046,72,0,974,0,70.0,74.0,82.71428571428571,80.85714285714286,79.16666666666667,10.014275524755393,10,0,0,0.09421181533572723,555.0,0
2025-10-07,MED019,Montelukast,Respiratory,9.0,6,974,76,0,898,0,72.0,98.0,82.42857142857143,80.0,79.5,10.23568418666927,10,1,0,0.12564269865500882,541.0,0
2025-10-08,MED019,Montelukast,Respiratory,9.0,6,898,76,0,822,0,76.0,90.0,79.28571428571429,79.64285714285714,79.2,10.285218242007064,10,2,0,0.084299859613477,526.0,0
2025-10-09,MED019,Montelukast,Respiratory,9.0,6,822,73,0,749,0,76.0,88.0,77.28571428571429,79.14285714285714,78.73333333333333,10.279607466743574,10,3,0,0.1701784989994347,526.0,0
2025-10-10,MED019,Montelukast,Respiratory,9.0,6,749,91,0,658,0,73.0,91.0,75.14285714285714,78.28571428571429,78.26666666666667,10.25391911138652,10,4,0,0.17630685435972654,524.0,0
2025-10-11,MED019,Montelukast,Respiratory,9.0,6,658,66,0,592,0,91.0,68.0,75.14285714285714,79.28571428571429,78.66666666666667,10.787660838830027,10,5,0,0.10563469710459425,526.0,0
2025-10-12,MED019,Montelukast,Respiratory,9.0,6,592,72,0,520,0,66.0,70.0,74.85714285714286,78.14285714285714,78.63333333333334,11.312737156763722,10,6,0,0.1387878840388956,533.0,1
2025-10-13,MED019,Montelukast,Respiratory,9.0,6,520,79,765,1206,0,72.0,72.0,75.14285714285714,78.92857142857143,78.43333333333334,10.373518694728935,10,0,0,0.16063913346438546,537.0,0
2025-10-14,MED019,Montelukast,Respiratory,9.0,6,1206,80,0,1126,0,79.0,76.0,76.14285714285714,79.28571428571429,78.4,10.276399934042866,10,1,0,0.16910486380544995,550.0,0
2025-10-15,MED019,Montelukast,Respiratory,9.0,6,1126,89,0,1037,0,80.0,76.0,76.71428571428571,78.0,78.6,8.770580193070325,10,2,0,0.19633259867172317,551.0,0
2025-10-16,MED019,Montelukast,Respiratory,9.0,6,1037,74,0,963,0,89.0,73.0,78.57142857142857,77.92857142857143,78.9,8.66881489295695,10,3,0,0.10407839547142293,553.0,0
2025-10-17,MED019,Montelukast,Respiratory,9.0,6,963,93,0,870,0,74.0,91.0,78.71428571428571,76.92857142857143,78.46666666666667,8.213162847286332,10,4,0,0.10960686904732968,556.0,0
2025-10-18,MED019,Montelukast,Respiratory,9.0,6,870,69,0,801,0,93.0,66.0,79.0,77.07142857142857,78.53333333333333,8.489489299800614,10,5,0,0.18246549545153684,585.0,0
2025-10-19,MED019,Montelukast,Respiratory,9.0,6,801,101,0,700,0,69.0,72.0,79.42857142857143,77.14285714285714,78.1,8.411138611820238,10,6,0,0.09166558597120643,581.0,0
2025-10-20,MED019,Montelukast,Respiratory,9.0,6,700,75,0,625,0,101.0,79.0,83.57142857142857,79.35714285714286,78.53333333333333,10.262756736090758,10,0,0,0.17430587152168686,582.0,0
2025-10-21,MED019,Montelukast,Respiratory,9.0,6,625,81,0,544,0,75.0,80.0,83.0,79.57142857142857,79.46666666666667,10.127755357009221,10,1,0,0.09600088660759222,568.0,1
2025-10-22,MED019,Montelukast,Respiratory,9.0,6,544,75,0,469,0,81.0,89.0,83.14285714285714,79.92857142857143,79.96666666666667,10.080173119043664,10,2,0,0.13573648544965122,660.0,1
2025-10-23,MED019,Montelukast,Respiratory,9.0,6,469,166,782,1085,0,75.0,74.0,81.14285714285714,79.85714285714286,79.66666666666667,10.11364001167308,10,3,0,0.15106917832355482,641.0,0
2025-10-24,MED019,Montelukast,Respiratory,9.0,6,1085,74,0,1011,0,166.0,93.0,94.28571428571429,86.5,82.5,24.93915673116351,10,4,0,0.17214530921066296,646.0,0
2025-10-25,MED019,Montelukast,Respiratory,9.0,6,1011,74,0,937,0,74.0,69.0,91.57142857142857,85.28571428571429,82.2,25.116432167709743,10,5,0,0.09374356062019991,693.0,0
2025-10-26,MED019,Montelukast,Respiratory,9.0,6,937,148,0,789,0,74.0,101.0,92.28571428571429,85.85714285714286,81.83333333333333,24.73196978953212,10,6,0,0.1788869710486079,708.0,0
2025-10-27,MED019,Montelukast,Respiratory,9.0,6,789,90,0,699,0,148.0,75.0,99.0,91.28571428571429,84.2,29.36357914525713,10,0,0,0.1820669052566198,715.0,1
2025-10-28,MED019,Montelukast,Respiratory,9.0,6,699,88,0,611,0,90.0,81.0,101.14285714285714,92.07142857142857,84.46666666666667,29.155984438386362,10,1,0,0.17521993629811167,723.0,1
2025-10-29,MED019,Montelukast,Respiratory,9.0,6,611,83,0,528,0,88.0,75.0,102.14285714285714,92.64285714285714,85.36666666666666,28.97905647680258,10,2,0,0.19247734985131498,641.0,1
2025-10-30,MED019,Montelukast,Respiratory,9.0,6,528,84,0,444,0,83.0,166.0,103.28571428571429,92.21428571428571,85.66666666666667,29.081261668293887,10,3,0,0.18466701744544395,653.0,1
2025-10-31,MED019,Montelukast,Respiratory,9.0,6,444,86,789,1147,0,84.0,74.0,91.57142857142857,92.92857142857143,85.2,28.72003933389818,10,4,0,0.17215744690689266,661.0,0
2025-11-01,MED019,Montelukast,Respiratory,9.0,6,1147,82,0,1065,0,86.0,74.0,93.28571428571429,92.42857142857143,85.06666666666666,28.779571509383793,11,5,0,0.1495202983572979,612.0,0
2025-11-02,MED019,Montelukast,Respiratory,9.0,6,1065,99,0,966,0,82.0,148.0,94.42857142857143,93.35714285714286,84.86666666666666,28.168741931048697,11,6,0,0.17703494942149214,646.0,0
2025-11-03,MED019,Montelukast,Respiratory,9.0,6,966,124,0,842,0,99.0,90.0,87.42857142857143,93.21428571428571,85.13333333333334,28.132047346613202,11,0,0,0.197039944403972,659.0,0
2025-11-04,MED019,Montelukast,Respiratory,9.0,6,842,101,0,741,0,124.0,88.0,92.28571428571429,96.71428571428571,87.0,28.733332483448457,11,1,0,0.15647830985486755,680.0,0
2025-11-05,MED019,Montelukast,Respiratory,9.0,6,741,104,0,637,0,101.0,83.0,94.14285714285714,98.14285714285714,88.03333333333333,28.38704239303867,11,2,0,0.10911261480066851,693.0,1
2025-11-06,MED019,Montelukast,Respiratory,9.0,6,637,97,0,540,0,104.0,84.0,97.14285714285714,100.21428571428571,89.1,27.61598915742211,11,3,0,0.1097415043902234,691.0,1
2025-11-07,MED019,Montelukast,Respiratory,9.0,6,540,84,0,456,0,97.0,86.0,99.0,95.28571428571429,89.8,20.109043397775668,11,4,0,0.17551846912918356,783.0,1
2025-11-08,MED019,Montelukast,Respiratory,9.0,6,456,174,791,1073,0,84.0,82.0,98.71428571428571,96.0,90.06666666666666,19.461994521868245,11,5,0,0.19873399475918374,783.0,0
2025-11-09,MED019,Montelukast,Respiratory,9.0,6,1073,99,0,974,0,174.0,99.0,111.85714285714286,103.14285714285714,93.43333333333334,27.469863607113243,11,6,0,0.10523742014068188,755.0,0
2025-11-10,MED019,Montelukast,Respiratory,9.0,6,974,96,0,878,0,99.0,124.0,111.85714285714286,99.64285714285714,93.7,24.247465031206023,11,0,0,0.19641016359356905,781.0,0
2025-11-11,MED019,Montelukast,Respiratory,9.0,6,878,127,0,751,0,96.0,101.0,107.85714285714286,100.07142857142857,94.7,24.11658952069899,11,1,0,0.11219469831885992,774.0,1
2025-11-12,MED019,Montelukast,Respiratory,9.0,6,751,97,0,654,0,127.0,104.0,111.57142857142857,102.85714285714286,96.53333333333333,24.856069194950635,11,2,0,0.1295363515140198,782.0,1
2025-11-13,MED019,Montelukast,Respiratory,9.0,6,654,105,0,549,0,97.0,97.0,110.57142857142857,103.85714285714286,97.13333333333334,24.270454158398913,11,3,0,0.18897839329018742,797.0,1
2025-11-14,MED019,Montelukast,Respiratory,9.0,6,549,99,0,450,0,105.0,84.0,111.71428571428571,105.35714285714286,97.96666666666667,23.588155902933508,11,4,0,0.19541773608386187,709.0,1
2025-11-15,MED019,Montelukast,Respiratory,9.0,6,450,86,778,1142,0,99.0,174.0,113.85714285714286,106.28571428571429,98.3,23.016477614053798,11,5,0,0.14803452916570703,706.0,0
2025-11-16,MED019,Montelukast,Respiratory,9.0,6,1142,96,0,1046,0,86.0,99.0,101.28571428571429,106.57142857142857,98.7,22.714665834126674,11,6,0,0.19401085633548873,712.0,0
2025-11-17,MED019,Montelukast,Respiratory,9.0,6,1046,102,0,944,0,96.0,96.0,100.85714285714286,106.35714285714286,98.8,22.805556485063114,11,0,0,0.1810902894268661,704.0,0
2025-11-18,MED019,Montelukast,Respiratory,9.0,6,944,119,0,825,0,102.0,127.0,101.71428571428571,104.78571428571429,99.9,22.24748411507574,11,1,0,0.18396746391195407,722.0,0
2025-11-19,MED019,Montelukast,Respiratory,9.0,6,825,115,0,710,0,119.0,97.0,100.57142857142857,106.07142857142857,100.5,22.530199513317406,11,2,0,0.18418980033638785,734.0,1
2025-11-20,MED019,Montelukast,Respiratory,9.0,6,710,117,0,593,0,115.0,105.0,103.14285714285714,106.85714285714286,101.83333333333333,22.643923086498297,11,3,0,0.12634985705198504,722.0,1
2025-11-21,MED019,Montelukast,Respiratory,9.0,6,593,87,0,506,0,117.0,99.0,104.85714285714286,108.28571428571429,103.03333333333333,22.60506604699506,11,4,0,0.08367992829197198,737.0,1
2025-11-22,MED019,Montelukast,Respiratory,9.0,6,506,101,755,1160,0,87.0,86.0,103.14285714285714,108.5,103.43333333333334,22.370138062226502,11,5,0,0.09975827201556843,732.0,0
2025-11-23,MED019,Montelukast,Respiratory,9.0,6,1160,91,0,1069,0,101.0,96.0,105.28571428571429,103.28571428571429,101.26666666666667,12.060288116398686,11,6,0,0.0889362041149704,728.0,0
2025-11-24,MED019,Montelukast,Respiratory,9.0,6,1069,98,0,971,0,91.0,102.0,104.57142857142857,102.71428571428571,101.83333333333333,12.461809792189143,11,0,0,0.10908778345840822,719.0,0
2025-11-25,MED019,Montelukast,Respiratory,9.0,6,971,110,0,861,0,98.0,119.0,104.0,102.85714285714286,102.63333333333334,12.390176896093188,11,1,0,0.08663526833735097,692.0,0
2025-11-26,MED019,Montelukast,Respiratory,9.0,6,861,88,0,773,0,110.0,115.0,102.71428571428571,101.64285714285714,101.36666666666666,10.536435996886302,11,2,0,0.11323288843662449,670.0,0
2025-11-27,MED019,Montelukast,Respiratory,9.0,6,773,95,0,678,0,88.0,117.0,98.85714285714286,101.0,101.3,11.100935511512855,11,3,0,0.15067520897161157,686.0,1
2025-11-28,MED019,Montelukast,Respiratory,9.0,6,678,103,0,575,0,95.0,87.0,95.71428571428571,100.28571428571429,101.53333333333333,11.145392779968688,11,4,0,0.0969271845085923,685.0,1
2025-11-29,MED019,Montelukast,Respiratory,9.0,6,575,100,0,475,0,103.0,101.0,98.0,100.57142857142857,102.2,11.161157134071114,11,5,0,0.11788913755249639,706.0,1
2025-11-30,MED019,Montelukast,Respiratory,9.0,6,475,112,747,1110,0,100.0,91.0,97.85714285714286,101.57142857142857,102.73333333333333,10.353106451051836,11,6,0,0.10689632102932195,715.0,0
